file_path,label
./prospace_assignment/prospace_assignment\532_2022_8.tif,growing
./prospace_assignment/prospace_assignment\532_2022_9.tif,growing
./prospace_assignment/prospace_assignment\532_2023_0.tif,growing
./prospace_assignment/prospace_assignment\532_2023_1.tif,growing
./prospace_assignment/prospace_assignment\532_2023_2.tif,growing
./prospace_assignment/prospace_assignment\532_2023_3.tif,growing
./prospace_assignment/prospace_assignment\533_2022_10.tif,growing
./prospace_assignment/prospace_assignment\533_2022_11.tif,growing
./prospace_assignment/prospace_assignment\533_2022_4.tif,growing
./prospace_assignment/prospace_assignment\533_2022_5.tif,growing
./prospace_assignment/prospace_assignment\533_2022_6.tif,growing
./prospace_assignment/prospace_assignment\533_2022_7.tif,lush
./prospace_assignment/prospace_assignment\533_2022_8.tif,lush
./prospace_assignment/prospace_assignment\533_2022_9.tif,lush
./prospace_assignment/prospace_assignment\533_2023_0.tif,growing
./prospace_assignment/prospace_assignment\533_2023_1.tif,growing
./prospace_assignment/prospace_assignment\533_2023_2.tif,growing
./prospace_assignment/prospace_assignment\533_2023_3.tif,growing
./prospace_assignment/prospace_assignment\534_2022_10.tif,growing
./prospace_assignment/prospace_assignment\534_2022_11.tif,growing
./prospace_assignment/prospace_assignment\534_2022_4.tif,growing
./prospace_assignment/prospace_assignment\534_2022_5.tif,growing
./prospace_assignment/prospace_assignment\534_2022_6.tif,growing
./prospace_assignment/prospace_assignment\534_2022_7.tif,growing
./prospace_assignment/prospace_assignment\534_2022_8.tif,growing
./prospace_assignment/prospace_assignment\534_2022_9.tif,growing
./prospace_assignment/prospace_assignment\534_2023_0.tif,growing
./prospace_assignment/prospace_assignment\534_2023_1.tif,growing
./prospace_assignment/prospace_assignment\534_2023_2.tif,growing
./prospace_assignment/prospace_assignment\534_2023_3.tif,growing
./prospace_assignment/prospace_assignment\535_2022_10.tif,lush
./prospace_assignment/prospace_assignment\535_2022_11.tif,growing
./prospace_assignment/prospace_assignment\535_2022_4.tif,growing
./prospace_assignment/prospace_assignment\535_2022_5.tif,growing
./prospace_assignment/prospace_assignment\535_2022_6.tif,growing
./prospace_assignment/prospace_assignment\535_2022_7.tif,lush
./prospace_assignment/prospace_assignment\535_2022_8.tif,lush
./prospace_assignment/prospace_assignment\535_2022_9.tif,lush
./prospace_assignment/prospace_assignment\535_2023_0.tif,growing
./prospace_assignment/prospace_assignment\535_2023_1.tif,growing
./prospace_assignment/prospace_assignment\535_2023_2.tif,growing
./prospace_assignment/prospace_assignment\535_2023_3.tif,growing
./prospace_assignment/prospace_assignment\536_2022_10.tif,growing
./prospace_assignment/prospace_assignment\536_2022_11.tif,growing
./prospace_assignment/prospace_assignment\536_2022_4.tif,growing
./prospace_assignment/prospace_assignment\536_2022_5.tif,growing
./prospace_assignment/prospace_assignment\536_2022_6.tif,growing
./prospace_assignment/prospace_assignment\536_2022_7.tif,lush
./prospace_assignment/prospace_assignment\536_2022_8.tif,lush
./prospace_assignment/prospace_assignment\536_2022_9.tif,lush
./prospace_assignment/prospace_assignment\536_2023_0.tif,growing
./prospace_assignment/prospace_assignment\536_2023_1.tif,growing
./prospace_assignment/prospace_assignment\536_2023_2.tif,growing
./prospace_assignment/prospace_assignment\536_2023_3.tif,growing
./prospace_assignment/prospace_assignment\537_2022_10.tif,growing
./prospace_assignment/prospace_assignment\537_2022_11.tif,growing
./prospace_assignment/prospace_assignment\537_2022_4.tif,growing
./prospace_assignment/prospace_assignment\537_2022_5.tif,growing
./prospace_assignment/prospace_assignment\537_2022_6.tif,growing
./prospace_assignment/prospace_assignment\537_2022_7.tif,no_crop
./prospace_assignment/prospace_assignment\537_2022_8.tif,lush
./prospace_assignment/prospace_assignment\537_2022_9.tif,growing
./prospace_assignment/prospace_assignment\537_2023_0.tif,growing
./prospace_assignment/prospace_assignment\537_2023_1.tif,growing
./prospace_assignment/prospace_assignment\537_2023_2.tif,growing
./prospace_assignment/prospace_assignment\537_2023_3.tif,growing
./prospace_assignment/prospace_assignment\538_2022_10.tif,growing
./prospace_assignment/prospace_assignment\538_2022_11.tif,growing
./prospace_assignment/prospace_assignment\538_2022_4.tif,growing
./prospace_assignment/prospace_assignment\538_2022_5.tif,growing
./prospace_assignment/prospace_assignment\538_2022_6.tif,growing
./prospace_assignment/prospace_assignment\538_2022_7.tif,growing
./prospace_assignment/prospace_assignment\538_2022_8.tif,growing
./prospace_assignment/prospace_assignment\538_2022_9.tif,growing
./prospace_assignment/prospace_assignment\538_2023_0.tif,growing
./prospace_assignment/prospace_assignment\538_2023_1.tif,growing
./prospace_assignment/prospace_assignment\538_2023_2.tif,growing
./prospace_assignment/prospace_assignment\538_2023_3.tif,growing
./prospace_assignment/prospace_assignment\539_2022_10.tif,growing
./prospace_assignment/prospace_assignment\539_2022_11.tif,growing
./prospace_assignment/prospace_assignment\539_2022_4.tif,growing
./prospace_assignment/prospace_assignment\539_2022_5.tif,growing
./prospace_assignment/prospace_assignment\539_2022_6.tif,growing
./prospace_assignment/prospace_assignment\539_2022_7.tif,growing
./prospace_assignment/prospace_assignment\539_2022_8.tif,lush
./prospace_assignment/prospace_assignment\539_2022_9.tif,lush
./prospace_assignment/prospace_assignment\539_2023_0.tif,growing
./prospace_assignment/prospace_assignment\539_2023_1.tif,growing
./prospace_assignment/prospace_assignment\539_2023_2.tif,growing
./prospace_assignment/prospace_assignment\539_2023_3.tif,growing
./prospace_assignment/prospace_assignment\53_2022_10.tif,growing
./prospace_assignment/prospace_assignment\53_2022_11.tif,growing
./prospace_assignment/prospace_assignment\53_2022_4.tif,growing
./prospace_assignment/prospace_assignment\53_2022_5.tif,growing
./prospace_assignment/prospace_assignment\53_2022_6.tif,growing
./prospace_assignment/prospace_assignment\53_2022_7.tif,lush
./prospace_assignment/prospace_assignment\53_2022_8.tif,lush
./prospace_assignment/prospace_assignment\53_2022_9.tif,growing
./prospace_assignment/prospace_assignment\53_2023_0.tif,lush
./prospace_assignment/prospace_assignment\53_2023_1.tif,growing
./prospace_assignment/prospace_assignment\53_2023_2.tif,growing
./prospace_assignment/prospace_assignment\53_2023_3.tif,growing
./prospace_assignment/prospace_assignment\540_2022_10.tif,growing
./prospace_assignment/prospace_assignment\540_2022_11.tif,growing
./prospace_assignment/prospace_assignment\540_2022_4.tif,growing
./prospace_assignment/prospace_assignment\540_2022_5.tif,growing
./prospace_assignment/prospace_assignment\540_2022_6.tif,growing
./prospace_assignment/prospace_assignment\540_2022_7.tif,growing
./prospace_assignment/prospace_assignment\540_2022_8.tif,lush
./prospace_assignment/prospace_assignment\540_2022_9.tif,growing
./prospace_assignment/prospace_assignment\540_2023_0.tif,lush
./prospace_assignment/prospace_assignment\540_2023_1.tif,growing
./prospace_assignment/prospace_assignment\540_2023_2.tif,growing
./prospace_assignment/prospace_assignment\540_2023_3.tif,growing
./prospace_assignment/prospace_assignment\541_2022_10.tif,growing
./prospace_assignment/prospace_assignment\541_2022_11.tif,growing
./prospace_assignment/prospace_assignment\541_2022_4.tif,growing
./prospace_assignment/prospace_assignment\541_2022_5.tif,growing
./prospace_assignment/prospace_assignment\541_2022_6.tif,growing
./prospace_assignment/prospace_assignment\541_2022_7.tif,lush
./prospace_assignment/prospace_assignment\541_2022_8.tif,lush
./prospace_assignment/prospace_assignment\541_2022_9.tif,lush
./prospace_assignment/prospace_assignment\541_2023_0.tif,lush
./prospace_assignment/prospace_assignment\541_2023_1.tif,growing
./prospace_assignment/prospace_assignment\541_2023_2.tif,growing
./prospace_assignment/prospace_assignment\541_2023_3.tif,growing
./prospace_assignment/prospace_assignment\542_2022_10.tif,growing
./prospace_assignment/prospace_assignment\542_2022_11.tif,growing
./prospace_assignment/prospace_assignment\542_2022_4.tif,growing
./prospace_assignment/prospace_assignment\542_2022_5.tif,growing
./prospace_assignment/prospace_assignment\542_2022_6.tif,growing
./prospace_assignment/prospace_assignment\542_2022_7.tif,growing
./prospace_assignment/prospace_assignment\542_2022_8.tif,lush
./prospace_assignment/prospace_assignment\542_2022_9.tif,growing
./prospace_assignment/prospace_assignment\542_2023_0.tif,lush
./prospace_assignment/prospace_assignment\542_2023_1.tif,growing
./prospace_assignment/prospace_assignment\542_2023_2.tif,growing
./prospace_assignment/prospace_assignment\542_2023_3.tif,growing
./prospace_assignment/prospace_assignment\543_2022_10.tif,growing
./prospace_assignment/prospace_assignment\543_2022_11.tif,growing
./prospace_assignment/prospace_assignment\543_2022_4.tif,growing
./prospace_assignment/prospace_assignment\543_2022_5.tif,growing
./prospace_assignment/prospace_assignment\543_2022_6.tif,growing
./prospace_assignment/prospace_assignment\543_2022_7.tif,lush
./prospace_assignment/prospace_assignment\543_2022_8.tif,lush
./prospace_assignment/prospace_assignment\543_2022_9.tif,lush
./prospace_assignment/prospace_assignment\543_2023_0.tif,growing
./prospace_assignment/prospace_assignment\543_2023_1.tif,growing
./prospace_assignment/prospace_assignment\543_2023_2.tif,growing
./prospace_assignment/prospace_assignment\543_2023_3.tif,growing
./prospace_assignment/prospace_assignment\544_2022_10.tif,growing
./prospace_assignment/prospace_assignment\544_2022_11.tif,growing
./prospace_assignment/prospace_assignment\544_2022_4.tif,growing
./prospace_assignment/prospace_assignment\544_2022_5.tif,growing
./prospace_assignment/prospace_assignment\544_2022_6.tif,growing
./prospace_assignment/prospace_assignment\544_2022_7.tif,growing
./prospace_assignment/prospace_assignment\544_2022_8.tif,lush
./prospace_assignment/prospace_assignment\544_2022_9.tif,growing
./prospace_assignment/prospace_assignment\544_2023_0.tif,lush
./prospace_assignment/prospace_assignment\544_2023_1.tif,growing
./prospace_assignment/prospace_assignment\544_2023_2.tif,growing
./prospace_assignment/prospace_assignment\544_2023_3.tif,growing
./prospace_assignment/prospace_assignment\545_2022_10.tif,growing
./prospace_assignment/prospace_assignment\545_2022_11.tif,growing
./prospace_assignment/prospace_assignment\545_2022_4.tif,growing
./prospace_assignment/prospace_assignment\545_2022_5.tif,growing
./prospace_assignment/prospace_assignment\545_2022_6.tif,growing
./prospace_assignment/prospace_assignment\545_2022_7.tif,growing
./prospace_assignment/prospace_assignment\545_2022_8.tif,lush
./prospace_assignment/prospace_assignment\545_2022_9.tif,growing
./prospace_assignment/prospace_assignment\545_2023_0.tif,lush
./prospace_assignment/prospace_assignment\545_2023_1.tif,growing
./prospace_assignment/prospace_assignment\545_2023_2.tif,growing
./prospace_assignment/prospace_assignment\545_2023_3.tif,growing
./prospace_assignment/prospace_assignment\546_2022_10.tif,growing
./prospace_assignment/prospace_assignment\546_2022_11.tif,growing
./prospace_assignment/prospace_assignment\546_2022_4.tif,growing
./prospace_assignment/prospace_assignment\546_2022_5.tif,growing
./prospace_assignment/prospace_assignment\546_2022_6.tif,growing
./prospace_assignment/prospace_assignment\546_2022_7.tif,growing
./prospace_assignment/prospace_assignment\546_2022_8.tif,lush
./prospace_assignment/prospace_assignment\546_2022_9.tif,lush
./prospace_assignment/prospace_assignment\546_2023_0.tif,growing
./prospace_assignment/prospace_assignment\546_2023_1.tif,growing
./prospace_assignment/prospace_assignment\546_2023_2.tif,growing
./prospace_assignment/prospace_assignment\546_2023_3.tif,growing
./prospace_assignment/prospace_assignment\547_2022_10.tif,growing
./prospace_assignment/prospace_assignment\547_2022_11.tif,growing
./prospace_assignment/prospace_assignment\547_2022_4.tif,growing
./prospace_assignment/prospace_assignment\547_2022_5.tif,growing
./prospace_assignment/prospace_assignment\547_2022_6.tif,growing
./prospace_assignment/prospace_assignment\547_2022_7.tif,lush
./prospace_assignment/prospace_assignment\547_2022_8.tif,lush
./prospace_assignment/prospace_assignment\547_2022_9.tif,lush
./prospace_assignment/prospace_assignment\547_2023_0.tif,lush
./prospace_assignment/prospace_assignment\547_2023_1.tif,lush
./prospace_assignment/prospace_assignment\547_2023_2.tif,growing
./prospace_assignment/prospace_assignment\547_2023_3.tif,growing
./prospace_assignment/prospace_assignment\548_2022_10.tif,growing
./prospace_assignment/prospace_assignment\548_2022_11.tif,growing
./prospace_assignment/prospace_assignment\548_2022_4.tif,growing
./prospace_assignment/prospace_assignment\548_2022_5.tif,growing
./prospace_assignment/prospace_assignment\548_2022_6.tif,growing
./prospace_assignment/prospace_assignment\548_2022_7.tif,growing
./prospace_assignment/prospace_assignment\548_2022_8.tif,growing
./prospace_assignment/prospace_assignment\548_2022_9.tif,growing
./prospace_assignment/prospace_assignment\548_2023_0.tif,growing
./prospace_assignment/prospace_assignment\548_2023_1.tif,growing
./prospace_assignment/prospace_assignment\548_2023_2.tif,growing
./prospace_assignment/prospace_assignment\548_2023_3.tif,growing
./prospace_assignment/prospace_assignment\549_2022_10.tif,growing
./prospace_assignment/prospace_assignment\549_2022_11.tif,growing
./prospace_assignment/prospace_assignment\549_2022_4.tif,growing
./prospace_assignment/prospace_assignment\549_2022_5.tif,growing
./prospace_assignment/prospace_assignment\549_2022_6.tif,growing
./prospace_assignment/prospace_assignment\549_2022_7.tif,lush
./prospace_assignment/prospace_assignment\549_2022_8.tif,growing
./prospace_assignment/prospace_assignment\549_2022_9.tif,growing
./prospace_assignment/prospace_assignment\549_2023_0.tif,growing
./prospace_assignment/prospace_assignment\549_2023_1.tif,growing
./prospace_assignment/prospace_assignment\549_2023_2.tif,growing
./prospace_assignment/prospace_assignment\549_2023_3.tif,growing
./prospace_assignment/prospace_assignment\54_2022_10.tif,lush
./prospace_assignment/prospace_assignment\54_2022_11.tif,growing
./prospace_assignment/prospace_assignment\54_2022_4.tif,growing
./prospace_assignment/prospace_assignment\54_2022_5.tif,growing
./prospace_assignment/prospace_assignment\54_2022_6.tif,growing
./prospace_assignment/prospace_assignment\54_2022_7.tif,growing
./prospace_assignment/prospace_assignment\54_2022_8.tif,lush
./prospace_assignment/prospace_assignment\54_2022_9.tif,lush
./prospace_assignment/prospace_assignment\54_2023_0.tif,growing
./prospace_assignment/prospace_assignment\54_2023_1.tif,growing
./prospace_assignment/prospace_assignment\54_2023_2.tif,growing
./prospace_assignment/prospace_assignment\54_2023_3.tif,growing
./prospace_assignment/prospace_assignment\550_2022_10.tif,growing
./prospace_assignment/prospace_assignment\550_2022_11.tif,growing
./prospace_assignment/prospace_assignment\550_2022_4.tif,growing
./prospace_assignment/prospace_assignment\550_2022_5.tif,growing
./prospace_assignment/prospace_assignment\550_2022_6.tif,growing
./prospace_assignment/prospace_assignment\550_2022_7.tif,lush
./prospace_assignment/prospace_assignment\550_2022_8.tif,growing
./prospace_assignment/prospace_assignment\550_2022_9.tif,growing
./prospace_assignment/prospace_assignment\550_2023_0.tif,growing
./prospace_assignment/prospace_assignment\550_2023_1.tif,growing
./prospace_assignment/prospace_assignment\550_2023_2.tif,growing
./prospace_assignment/prospace_assignment\550_2023_3.tif,growing
./prospace_assignment/prospace_assignment\551_2022_10.tif,growing
./prospace_assignment/prospace_assignment\551_2022_11.tif,growing
./prospace_assignment/prospace_assignment\551_2022_4.tif,growing
./prospace_assignment/prospace_assignment\551_2022_5.tif,growing
./prospace_assignment/prospace_assignment\551_2022_6.tif,growing
./prospace_assignment/prospace_assignment\551_2022_7.tif,growing
./prospace_assignment/prospace_assignment\551_2022_8.tif,lush
./prospace_assignment/prospace_assignment\551_2022_9.tif,lush
./prospace_assignment/prospace_assignment\551_2023_0.tif,growing
./prospace_assignment/prospace_assignment\551_2023_1.tif,growing
./prospace_assignment/prospace_assignment\551_2023_2.tif,growing
./prospace_assignment/prospace_assignment\551_2023_3.tif,growing
./prospace_assignment/prospace_assignment\552_2022_10.tif,growing
./prospace_assignment/prospace_assignment\552_2022_11.tif,growing
./prospace_assignment/prospace_assignment\552_2022_4.tif,growing
./prospace_assignment/prospace_assignment\552_2022_5.tif,growing
./prospace_assignment/prospace_assignment\552_2022_6.tif,growing
./prospace_assignment/prospace_assignment\552_2022_7.tif,lush
./prospace_assignment/prospace_assignment\552_2022_8.tif,lush
./prospace_assignment/prospace_assignment\552_2022_9.tif,growing
./prospace_assignment/prospace_assignment\552_2023_0.tif,lush
./prospace_assignment/prospace_assignment\552_2023_1.tif,lush
./prospace_assignment/prospace_assignment\552_2023_2.tif,growing
./prospace_assignment/prospace_assignment\552_2023_3.tif,growing
./prospace_assignment/prospace_assignment\553_2022_10.tif,growing
./prospace_assignment/prospace_assignment\553_2022_11.tif,growing
./prospace_assignment/prospace_assignment\553_2022_4.tif,growing
./prospace_assignment/prospace_assignment\553_2022_5.tif,growing
./prospace_assignment/prospace_assignment\553_2022_6.tif,growing
./prospace_assignment/prospace_assignment\553_2022_7.tif,growing
./prospace_assignment/prospace_assignment\553_2022_8.tif,lush
./prospace_assignment/prospace_assignment\553_2022_9.tif,lush
./prospace_assignment/prospace_assignment\553_2023_0.tif,growing
./prospace_assignment/prospace_assignment\553_2023_1.tif,growing
./prospace_assignment/prospace_assignment\553_2023_2.tif,growing
./prospace_assignment/prospace_assignment\553_2023_3.tif,growing
./prospace_assignment/prospace_assignment\554_2022_10.tif,growing
./prospace_assignment/prospace_assignment\554_2022_11.tif,growing
./prospace_assignment/prospace_assignment\554_2022_4.tif,growing
./prospace_assignment/prospace_assignment\554_2022_5.tif,growing
./prospace_assignment/prospace_assignment\554_2022_6.tif,growing
./prospace_assignment/prospace_assignment\554_2022_7.tif,growing
./prospace_assignment/prospace_assignment\554_2022_8.tif,lush
./prospace_assignment/prospace_assignment\554_2022_9.tif,lush
./prospace_assignment/prospace_assignment\554_2023_0.tif,growing
./prospace_assignment/prospace_assignment\554_2023_1.tif,growing
./prospace_assignment/prospace_assignment\554_2023_2.tif,growing
./prospace_assignment/prospace_assignment\554_2023_3.tif,growing
./prospace_assignment/prospace_assignment\555_2022_10.tif,growing
./prospace_assignment/prospace_assignment\555_2022_11.tif,growing
./prospace_assignment/prospace_assignment\555_2022_4.tif,growing
./prospace_assignment/prospace_assignment\555_2022_5.tif,growing
./prospace_assignment/prospace_assignment\555_2022_6.tif,growing
./prospace_assignment/prospace_assignment\555_2022_7.tif,growing
./prospace_assignment/prospace_assignment\555_2022_8.tif,lush
./prospace_assignment/prospace_assignment\555_2022_9.tif,growing
./prospace_assignment/prospace_assignment\555_2023_0.tif,lush
./prospace_assignment/prospace_assignment\555_2023_1.tif,growing
./prospace_assignment/prospace_assignment\555_2023_2.tif,growing
./prospace_assignment/prospace_assignment\555_2023_3.tif,growing
./prospace_assignment/prospace_assignment\556_2022_10.tif,growing
./prospace_assignment/prospace_assignment\556_2022_11.tif,growing
./prospace_assignment/prospace_assignment\556_2022_4.tif,growing
./prospace_assignment/prospace_assignment\556_2022_5.tif,growing
./prospace_assignment/prospace_assignment\556_2022_6.tif,growing
./prospace_assignment/prospace_assignment\556_2022_7.tif,lush
./prospace_assignment/prospace_assignment\556_2022_8.tif,lush
./prospace_assignment/prospace_assignment\556_2022_9.tif,lush
./prospace_assignment/prospace_assignment\556_2023_0.tif,growing
./prospace_assignment/prospace_assignment\556_2023_1.tif,growing
./prospace_assignment/prospace_assignment\556_2023_2.tif,growing
./prospace_assignment/prospace_assignment\556_2023_3.tif,growing
./prospace_assignment/prospace_assignment\557_2022_10.tif,growing
./prospace_assignment/prospace_assignment\557_2022_11.tif,growing
./prospace_assignment/prospace_assignment\557_2022_4.tif,growing
./prospace_assignment/prospace_assignment\557_2022_5.tif,growing
./prospace_assignment/prospace_assignment\557_2022_6.tif,growing
./prospace_assignment/prospace_assignment\557_2022_7.tif,lush
./prospace_assignment/prospace_assignment\557_2022_8.tif,lush
./prospace_assignment/prospace_assignment\557_2022_9.tif,growing
./prospace_assignment/prospace_assignment\557_2023_0.tif,growing
./prospace_assignment/prospace_assignment\557_2023_1.tif,growing
./prospace_assignment/prospace_assignment\557_2023_2.tif,growing
./prospace_assignment/prospace_assignment\557_2023_3.tif,growing
./prospace_assignment/prospace_assignment\558_2022_10.tif,growing
./prospace_assignment/prospace_assignment\558_2022_11.tif,growing
./prospace_assignment/prospace_assignment\558_2022_4.tif,growing
./prospace_assignment/prospace_assignment\558_2022_5.tif,growing
./prospace_assignment/prospace_assignment\558_2022_6.tif,growing
./prospace_assignment/prospace_assignment\558_2022_7.tif,growing
./prospace_assignment/prospace_assignment\558_2022_8.tif,growing
./prospace_assignment/prospace_assignment\558_2022_9.tif,lush
./prospace_assignment/prospace_assignment\558_2023_0.tif,growing
./prospace_assignment/prospace_assignment\558_2023_1.tif,growing
./prospace_assignment/prospace_assignment\558_2023_2.tif,growing
./prospace_assignment/prospace_assignment\558_2023_3.tif,growing
./prospace_assignment/prospace_assignment\559_2022_10.tif,growing
./prospace_assignment/prospace_assignment\559_2022_11.tif,growing
./prospace_assignment/prospace_assignment\559_2022_4.tif,growing
./prospace_assignment/prospace_assignment\559_2022_5.tif,growing
./prospace_assignment/prospace_assignment\559_2022_6.tif,growing
./prospace_assignment/prospace_assignment\559_2022_7.tif,growing
./prospace_assignment/prospace_assignment\559_2022_8.tif,lush
./prospace_assignment/prospace_assignment\559_2022_9.tif,growing
./prospace_assignment/prospace_assignment\559_2023_0.tif,growing
./prospace_assignment/prospace_assignment\559_2023_1.tif,growing
./prospace_assignment/prospace_assignment\559_2023_2.tif,growing
./prospace_assignment/prospace_assignment\559_2023_3.tif,growing
./prospace_assignment/prospace_assignment\55_2022_10.tif,lush
./prospace_assignment/prospace_assignment\55_2022_11.tif,growing
./prospace_assignment/prospace_assignment\55_2022_4.tif,growing
./prospace_assignment/prospace_assignment\55_2022_5.tif,growing
./prospace_assignment/prospace_assignment\55_2022_6.tif,growing
./prospace_assignment/prospace_assignment\55_2022_7.tif,growing
./prospace_assignment/prospace_assignment\55_2022_8.tif,growing
./prospace_assignment/prospace_assignment\55_2022_9.tif,lush
./prospace_assignment/prospace_assignment\55_2023_0.tif,growing
./prospace_assignment/prospace_assignment\55_2023_1.tif,growing
./prospace_assignment/prospace_assignment\55_2023_2.tif,growing
./prospace_assignment/prospace_assignment\55_2023_3.tif,growing
./prospace_assignment/prospace_assignment\560_2022_10.tif,growing
./prospace_assignment/prospace_assignment\560_2022_11.tif,growing
./prospace_assignment/prospace_assignment\560_2022_4.tif,growing
./prospace_assignment/prospace_assignment\560_2022_5.tif,growing
./prospace_assignment/prospace_assignment\560_2022_6.tif,growing
./prospace_assignment/prospace_assignment\560_2022_7.tif,growing
./prospace_assignment/prospace_assignment\560_2022_8.tif,lush
./prospace_assignment/prospace_assignment\560_2022_9.tif,lush
./prospace_assignment/prospace_assignment\560_2023_0.tif,growing
./prospace_assignment/prospace_assignment\560_2023_1.tif,growing
./prospace_assignment/prospace_assignment\560_2023_2.tif,growing
./prospace_assignment/prospace_assignment\560_2023_3.tif,growing
./prospace_assignment/prospace_assignment\561_2022_10.tif,growing
./prospace_assignment/prospace_assignment\561_2022_11.tif,growing
./prospace_assignment/prospace_assignment\561_2022_4.tif,growing
./prospace_assignment/prospace_assignment\561_2022_5.tif,growing
./prospace_assignment/prospace_assignment\561_2022_6.tif,growing
./prospace_assignment/prospace_assignment\561_2022_7.tif,lush
./prospace_assignment/prospace_assignment\561_2022_8.tif,lush
./prospace_assignment/prospace_assignment\561_2022_9.tif,growing
./prospace_assignment/prospace_assignment\561_2023_0.tif,lush
./prospace_assignment/prospace_assignment\561_2023_1.tif,growing
./prospace_assignment/prospace_assignment\561_2023_2.tif,growing
./prospace_assignment/prospace_assignment\561_2023_3.tif,growing
./prospace_assignment/prospace_assignment\562_2022_10.tif,growing
./prospace_assignment/prospace_assignment\562_2022_11.tif,growing
./prospace_assignment/prospace_assignment\562_2022_4.tif,growing
./prospace_assignment/prospace_assignment\562_2022_5.tif,growing
./prospace_assignment/prospace_assignment\562_2022_6.tif,growing
./prospace_assignment/prospace_assignment\562_2022_7.tif,lush
./prospace_assignment/prospace_assignment\562_2022_8.tif,lush
./prospace_assignment/prospace_assignment\562_2022_9.tif,lush
./prospace_assignment/prospace_assignment\562_2023_0.tif,growing
./prospace_assignment/prospace_assignment\562_2023_1.tif,growing
./prospace_assignment/prospace_assignment\562_2023_2.tif,growing
./prospace_assignment/prospace_assignment\562_2023_3.tif,growing
./prospace_assignment/prospace_assignment\563_2022_10.tif,lush
./prospace_assignment/prospace_assignment\563_2022_11.tif,growing
./prospace_assignment/prospace_assignment\563_2022_4.tif,growing
./prospace_assignment/prospace_assignment\563_2022_5.tif,growing
./prospace_assignment/prospace_assignment\563_2022_6.tif,growing
./prospace_assignment/prospace_assignment\563_2022_7.tif,growing
./prospace_assignment/prospace_assignment\563_2022_8.tif,growing
./prospace_assignment/prospace_assignment\563_2022_9.tif,lush
./prospace_assignment/prospace_assignment\563_2023_0.tif,growing
./prospace_assignment/prospace_assignment\563_2023_1.tif,growing
./prospace_assignment/prospace_assignment\563_2023_2.tif,growing
./prospace_assignment/prospace_assignment\563_2023_3.tif,growing
./prospace_assignment/prospace_assignment\564_2022_10.tif,lush
./prospace_assignment/prospace_assignment\564_2022_11.tif,growing
./prospace_assignment/prospace_assignment\564_2022_4.tif,growing
./prospace_assignment/prospace_assignment\564_2022_5.tif,growing
./prospace_assignment/prospace_assignment\564_2022_6.tif,growing
./prospace_assignment/prospace_assignment\564_2022_7.tif,growing
./prospace_assignment/prospace_assignment\564_2022_8.tif,lush
./prospace_assignment/prospace_assignment\564_2022_9.tif,lush
./prospace_assignment/prospace_assignment\564_2023_0.tif,growing
./prospace_assignment/prospace_assignment\564_2023_1.tif,growing
./prospace_assignment/prospace_assignment\564_2023_2.tif,growing
./prospace_assignment/prospace_assignment\564_2023_3.tif,growing
./prospace_assignment/prospace_assignment\565_2022_10.tif,growing
./prospace_assignment/prospace_assignment\565_2022_11.tif,growing
./prospace_assignment/prospace_assignment\565_2022_4.tif,growing
./prospace_assignment/prospace_assignment\565_2022_5.tif,growing
./prospace_assignment/prospace_assignment\565_2022_6.tif,growing
./prospace_assignment/prospace_assignment\565_2022_7.tif,no_crop
./prospace_assignment/prospace_assignment\565_2022_8.tif,growing
./prospace_assignment/prospace_assignment\565_2022_9.tif,lush
./prospace_assignment/prospace_assignment\565_2023_0.tif,growing
./prospace_assignment/prospace_assignment\565_2023_1.tif,growing
./prospace_assignment/prospace_assignment\565_2023_2.tif,growing
./prospace_assignment/prospace_assignment\565_2023_3.tif,growing
./prospace_assignment/prospace_assignment\566_2022_10.tif,growing
./prospace_assignment/prospace_assignment\566_2022_11.tif,growing
./prospace_assignment/prospace_assignment\566_2022_4.tif,growing
./prospace_assignment/prospace_assignment\566_2022_5.tif,growing
./prospace_assignment/prospace_assignment\566_2022_6.tif,growing
./prospace_assignment/prospace_assignment\566_2022_7.tif,growing
./prospace_assignment/prospace_assignment\566_2022_8.tif,lush
./prospace_assignment/prospace_assignment\566_2022_9.tif,growing
./prospace_assignment/prospace_assignment\566_2023_0.tif,lush
./prospace_assignment/prospace_assignment\566_2023_1.tif,growing
./prospace_assignment/prospace_assignment\566_2023_2.tif,growing
./prospace_assignment/prospace_assignment\566_2023_3.tif,growing
./prospace_assignment/prospace_assignment\567_2022_10.tif,growing
./prospace_assignment/prospace_assignment\567_2022_11.tif,growing
./prospace_assignment/prospace_assignment\567_2022_4.tif,growing
./prospace_assignment/prospace_assignment\567_2022_5.tif,growing
./prospace_assignment/prospace_assignment\567_2022_6.tif,growing
./prospace_assignment/prospace_assignment\567_2022_7.tif,growing
./prospace_assignment/prospace_assignment\567_2022_8.tif,lush
./prospace_assignment/prospace_assignment\567_2022_9.tif,growing
./prospace_assignment/prospace_assignment\567_2023_0.tif,growing
./prospace_assignment/prospace_assignment\567_2023_1.tif,growing
./prospace_assignment/prospace_assignment\567_2023_2.tif,growing
./prospace_assignment/prospace_assignment\567_2023_3.tif,growing
./prospace_assignment/prospace_assignment\568_2022_10.tif,lush
./prospace_assignment/prospace_assignment\568_2022_11.tif,growing
./prospace_assignment/prospace_assignment\568_2022_4.tif,growing
./prospace_assignment/prospace_assignment\568_2022_5.tif,growing
